run_id,git_commit,python_version,platform,cpu,n,gamma_nominal,gamma_effective_mean,tau,m0,final_capacity,final_size,final_load_factor,key_family,key_seed,order_seed,hash_seed,repetition,elapsed_ns,time_per_operation_ns,latency_p50_ns,latency_p95_ns,latency_p99_ns,latency_max_ns,resize_count,moved_entries,migrations_per_insertion,hash_evaluations,key_comparisons,insert_collision_events,pair_collisions,pair_collisions_per_key,universal_pair_bound,bound_ratio,max_chain_length,bucket_assignments,bucket_slots_peak,unused_capacity,structural_bytes_final,bytes_per_element,tracemalloc_peak_bytes,gc_enabled,hash_a,hash_b,hash_prime
n1000-g3-t0.5-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.5,11,3163,1000,0.3161555485298767,random,31042,61042,91042,3,23398300,23398.3,11700.0,12900.0,20800.0,7600600,5,776,0.776,1776,284,250,153,0.153,157.9196964906734,0.9688468468468469,3,1776,4212,2163,258592,258.592,308136,True,1185922051791028958,1543093448577332183,2305843009213693951
n1000-g4-t0.9-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.9,11,3079,1000,0.3247807729782397,random,31042,61042,91042,3,17649300,17649.3,6600.0,19900.0,23105.999999999996,5896800,4,914,0.914,1914,487,378,146,0.146,162.22799610263073,0.899967967967968,3,1914,3848,2079,254112,254.112,292664,True,450687491159988125,478393709983906151,2305843009213693951
n1000-g1.25-t0.5-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2866303730753477,0.5,11,2137,1000,0.4679457182966776,random,31042,61042,91042,3,47189700,47189.7,7500.0,11404.999999999996,806584.9999999967,8600400,21,4065,4.065,5065,401,336,217,0.217,233.73888628919045,0.9283863863863864,3,5065,3846,1137,191792,191.792,316136,True,436248592270819239,114384206460466260,2305843009213693951
n1000-g1.5-t0.5-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.5375603143577163,0.5,11,2927,1000,0.341646737273659,random,31042,61042,91042,3,36252900,36252.9,7000.0,11400.0,137233.99999999997,9733500,13,2863,2.863,3863,408,333,163,0.163,170.65254526819268,0.9551571571571572,3,3863,4876,1927,245120,245.12,390968,True,26552125050180453,683421007242339203,2305843009213693951
n1000-g2-t0.5-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.032666219705446,0.5,11,3203,1000,0.3122073056509522,random,31042,61042,91042,3,37835700,37835.7,7300.0,16509.99999999999,46510.999999999985,13012400,8,1579,1.579,2579,338,292,136,0.136,155.94754917265064,0.8720880880880881,4,2579,4800,2203,261408,261.408,368836,True,523428011606557431,2036629246836724819,2305843009213693951
n1000-g4-t0.8-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.8,11,3079,1000,0.3247807729782397,random,31042,61042,91042,3,15731000,15731.0,6500.0,8504.999999999996,17419.999999999985,5570100,4,812,0.812,1812,407,328,146,0.146,162.22799610263073,0.899967967967968,3,1812,3848,2079,254112,254.112,287780,True,450687491159988125,478393709983906151,2305843009213693951
n1000-g2-t0.8-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.8,11,1597,1000,0.6261740763932373,random,31042,61042,91042,3,16601800,16601.8,6700.0,7600.0,14105.999999999993,4242700,7,1251,1.251,2251,551,419,296,0.296,312.77395115842205,0.9463703703703703,4,2251,2394,597,155920,155.92,200376,True,1472131402324698637,1317599128310044882,2305843009213693951
n1000-g4-t0.7-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.7,11,3079,1000,0.3247807729782397,random,31042,61042,91042,3,25395400,25395.4,13300.0,16100.0,23102.0,7966300,4,710,0.71,1710,348,293,146,0.146,162.22799610263073,0.899967967967968,3,1710,3848,2079,254112,254.112,282736,True,450687491159988125,478393709983906151,2305843009213693951
n1000-g2-t0.9-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.9,11,1597,1000,0.6261740763932373,random,31042,61042,91042,3,28997500,28997.5,11400.0,17500.0,41718.9999999998,5308800,7,1409,1.409,2409,612,453,296,0.296,312.77395115842205,0.9463703703703703,4,2409,2394,597,155920,155.92,205596,True,1472131402324698637,1317599128310044882,2305843009213693951
n1000-g1.5-t0.7-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.5405406911613417,0.7,11,1949,1000,0.513083632632119,random,31042,61042,91042,3,25024900,25024.9,6700.0,7700.0,80764.99999999967,6040800,12,2646,2.646,3646,565,436,245,0.245,256.2852744997435,0.9559659659659658,4,3646,3238,949,178640,178.64,276220,True,779916671900386506,1595845193837513214,2305843009213693951
n1000-g1.25-t0.8-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2901634020556063,0.8,11,1361,1000,0.7347538574577517,random,31042,61042,91042,3,42110900,42110.9,7800.0,15100.0,375520.99999999796,5606000,19,4055,4.055,5055,701,512,336,0.336,367.00955180014694,0.9155075075075075,6,5055,2430,361,139088,139.088,221196,True,1784500499880210354,481735091600411253,2305843009213693951
n1000-g1.5-t0.9-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.543133042590002,0.9,11,1289,1000,0.7757951900698216,random,31042,61042,91042,3,39734200,39734.2,12600.0,14809.99999999999,175178.99999999985,8516100,11,2246,2.246,3246,696,489,365,0.365,387.5096974398759,0.9419119119119119,5,3246,2146,289,134320,134.32,194548,True,899562782064138328,574077191073454396,2305843009213693951
n1000-g1.25-t0.9-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2901634020556063,0.9,11,1361,1000,0.7347538574577517,random,31042,61042,91042,3,55339900,55339.9,9850.0,18204.999999999996,748476.9999999985,10405200,19,4564,4.564,5564,783,567,336,0.336,367.00955180014694,0.9155075075075075,6,5564,2430,361,139088,139.088,228140,True,1784500499880210354,481735091600411253,2305843009213693951
n1000-g3-t0.9-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.9,11,3163,1000,0.3161555485298767,random,31042,61042,91042,3,30493700,30493.7,10100.0,17500.0,35869.99999999994,10809000,5,1399,1.399,2399,593,438,153,0.153,157.9196964906734,0.9688468468468469,3,2399,4212,2163,258592,258.592,335104,True,1185922051791028958,1543093448577332183,2305843009213693951
n1000-g3-t0.8-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.8,11,3163,1000,0.3161555485298767,random,31042,61042,91042,3,18281400,18281.4,6700.0,7900.0,12710.99999999999,7379400,5,1243,1.243,2243,512,390,153,0.153,157.9196964906734,0.9688468468468469,3,2243,4212,2163,258592,258.592,328272,True,1185922051791028958,1543093448577332183,2305843009213693951
n1000-g3-t0.7-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.7,11,3163,1000,0.3161555485298767,random,31042,61042,91042,3,21795400,21795.4,7400.0,10400.0,32948.999999999956,7624800,5,1087,1.087,2087,444,354,153,0.153,157.9196964906734,0.9688468468468469,3,2087,4212,2163,258592,258.592,321360,True,1185922051791028958,1543093448577332183,2305843009213693951
n1000-g1.25-t0.7-r3-h91042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2884399490725909,0.7,11,1709,1000,0.5851375073142189,random,31042,61042,91042,3,38078600,38078.6,7200.0,8600.0,414594.99999999825,6655200,20,4498,4.498,5498,649,485,270,0.27,292.2761849034523,0.9237837837837838,4,5498,3070,709,162480,162.48,271352,True,2204172323653952932,1462753198738308507,2305843009213693951
n1000-g1.5-t0.7-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.5405406911613417,0.7,11,1949,1000,0.513083632632119,random,41042,81042,121042,4,32720700,32720.7,6800.0,15100.0,74117.9999999998,11750900,12,2646,2.646,3646,560,426,231,0.231,256.2852744997435,0.9013393393393393,4,3646,3238,949,178896,178.896,276324,True,2021371262390663885,201597899478943564,2305843009213693951
n1000-g4-t0.8-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.8,11,3079,1000,0.3247807729782397,random,41042,81042,121042,4,32212100,32212.1,8500.0,16604.999999999996,116588.99999999983,12599000,4,812,0.812,1812,521,408,342,0.342,162.22799610263073,2.108144144144144,5,1812,3848,2079,249632,249.632,287848,True,85951505598602567,843583517749024958,2305843009213693951
n1000-g1.5-t0.9-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.543133042590002,0.9,11,1289,1000,0.7757951900698216,random,41042,81042,121042,4,32517600,32517.6,11050.0,14200.0,135693.99999999983,6576400,11,2246,2.246,3246,680,488,348,0.348,387.5096974398759,0.8980420420420421,5,3246,2146,289,134448,134.448,194880,True,1337144844118304097,258353061423726478,2305843009213693951
n1000-g1.5-t0.8-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.543133042590002,0.8,11,1289,1000,0.7757951900698216,random,41042,81042,121042,4,34820700,34820.7,12550.0,16600.0,82426.99999999999,6357200,11,1995,1.995,2995,630,465,348,0.348,387.5096974398759,0.8980420420420421,5,2995,2146,289,134448,134.448,189248,True,1337144844118304097,258353061423726478,2305843009213693951
n1000-g4-t0.9-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.9,11,3079,1000,0.3247807729782397,random,41042,81042,121042,4,17486400,17486.4,6800.0,11900.0,27858.99999999995,6392700,4,914,0.914,1914,559,428,342,0.342,162.22799610263073,2.108144144144144,5,1914,3848,2079,249632,249.632,292796,True,85951505598602567,843583517749024958,2305843009213693951
n1000-g2-t0.5-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.032666219705446,0.5,11,3203,1000,0.3122073056509522,random,41042,81042,121042,4,30777500,30777.5,8500.0,15200.0,74002.99999999936,8860600,8,1579,1.579,2579,382,312,181,0.181,155.94754917265064,1.1606466466466467,5,2579,4800,2203,260352,260.352,368620,True,1211990857949861304,73821920195878632,2305843009213693951
n1000-g2-t0.7-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.7,11,1597,1000,0.6261740763932373,random,41042,81042,121042,4,16431600,16431.6,6900.0,9404.999999999996,31455.99999999995,4076600,7,1093,1.093,2093,487,379,297,0.297,312.77395115842205,0.9495675675675675,4,2093,2394,597,156112,156.112,195004,True,513137521787946597,1987867169544319590,2305843009213693951
n1000-g1.5-t0.5-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.5375603143577163,0.5,11,2927,1000,0.341646737273659,random,41042,81042,121042,4,42533800,42533.8,6800.0,16800.0,91077.9999999992,14313200,13,2863,2.863,3863,373,304,123,0.123,170.65254526819268,0.7207627627627627,4,3863,4876,1927,246336,246.336,391368,True,996530739359610883,114239759752112216,2305843009213693951
n1000-g1.25-t0.7-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2884399490725909,0.7,11,1709,1000,0.5851375073142189,random,41042,81042,121042,4,55107000,55107.0,11800.0,15204.999999999996,570732.9999999948,8923100,20,4498,4.498,5498,686,510,254,0.254,292.2761849034523,0.8690410410410411,4,5498,3070,709,163120,163.12,270772,True,1701551454297844566,451357976039205281,2305843009213693951
n1000-g3-t0.5-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.5,11,3163,1000,0.3161555485298767,random,41042,81042,121042,4,18417400,18417.4,6800.0,9300.0,15218.999999999982,5892500,5,776,0.776,1776,257,231,137,0.137,157.9196964906734,0.8675295295295296,3,1776,4212,2163,259136,259.136,308492,True,1488622475506903256,1353066490927861107,2305843009213693951
n1000-g2-t0.8-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.8,11,1597,1000,0.6261740763932373,random,41042,81042,121042,4,17515200,17515.2,6900.0,11600.0,36476.999999999935,4520200,7,1251,1.251,2251,541,406,297,0.297,312.77395115842205,0.9495675675675675,4,2251,2394,597,156112,156.112,200388,True,513137521787946597,1987867169544319590,2305843009213693951
n1000-g1.25-t0.5-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2866303730753477,0.5,11,2137,1000,0.4679457182966776,random,41042,81042,121042,4,48968500,48968.5,7200.0,10904.999999999995,812517.9999999969,11153500,21,4065,4.065,5065,456,352,258,0.258,233.73888628919045,1.1037957957957958,4,5065,3846,1137,191184,191.184,316736,True,871273445919610667,402284626175372578,2305843009213693951
n1000-g4-t0.7-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.7,11,3079,1000,0.3247807729782397,random,41042,81042,121042,4,22635200,22635.2,9400.0,12800.0,27731.99999999997,9170700,4,710,0.71,1710,479,379,342,0.342,162.22799610263073,2.108144144144144,5,1710,3848,2079,249632,249.632,283124,True,85951505598602567,843583517749024958,2305843009213693951
n1000-g1.25-t0.9-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2901634020556063,0.9,11,1361,1000,0.7347538574577517,random,41042,81042,121042,4,42800800,42800.8,8000.0,12500.0,425559.9999999941,8284700,19,4564,4.564,5564,948,587,336,0.336,367.00955180014694,0.9155075075075075,4,5564,2430,361,138384,138.384,227720,True,211294239832301350,1676316468595166039,2305843009213693951
n1000-g3-t0.7-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.7,11,3163,1000,0.3161555485298767,random,41042,81042,121042,4,20761500,20761.5,7500.0,8700.0,14911.999999999989,8228300,5,1087,1.087,2087,357,302,137,0.137,157.9196964906734,0.8675295295295296,3,2087,4212,2163,259136,259.136,321844,True,1488622475506903256,1353066490927861107,2305843009213693951
n1000-g4-t0.5-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.5,11,3079,1000,0.3247807729782397,random,41042,81042,121042,4,14388700,14388.7,7300.0,8500.0,35434.99999999996,4336300,4,507,0.507,1507,429,344,342,0.342,162.22799610263073,2.108144144144144,5,1507,3848,2079,249632,249.632,272228,True,85951505598602567,843583517749024958,2305843009213693951
n1000-g2-t0.9-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.9,11,1597,1000,0.6261740763932373,random,41042,81042,121042,4,31465700,31465.7,12700.0,16000.0,32403.999999999996,8137400,7,1409,1.409,2409,615,440,297,0.297,312.77395115842205,0.9495675675675675,4,2409,2394,597,156112,156.112,205512,True,513137521787946597,1987867169544319590,2305843009213693951
n1000-g1.25-t0.8-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2901634020556063,0.8,11,1361,1000,0.7347538574577517,random,41042,81042,121042,4,32061300,32061.3,6900.0,11900.0,359714.99999999854,5562200,19,4055,4.055,5055,825,555,336,0.336,367.00955180014694,0.9155075075075075,4,5055,2430,361,138384,138.384,221064,True,211294239832301350,1676316468595166039,2305843009213693951
n1000-g3-t0.9-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.9,11,3163,1000,0.3161555485298767,random,41042,81042,121042,4,24551400,24551.4,9600.0,11004.999999999996,17901.0,8620900,5,1399,1.399,2399,555,424,137,0.137,157.9196964906734,0.8675295295295296,3,2399,4212,2163,259136,259.136,335172,True,1488622475506903256,1353066490927861107,2305843009213693951
n1000-g3-t0.8-r4-h121042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.8,11,3163,1000,0.3161555485298767,random,41042,81042,121042,4,23679000,23679.0,7500.0,13000.0,20476.99999999993,7789500,5,1243,1.243,2243,437,357,137,0.137,157.9196964906734,0.8675295295295296,3,2243,4212,2163,259136,259.136,328756,True,1488622475506903256,1353066490927861107,2305843009213693951
n1000-g2-t0.7-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.7,11,1597,1000,0.6261740763932373,random,51042,101042,151042,5,21253800,21253.8,7600.0,12800.0,30039.999999999964,4683800,7,1093,1.093,2093,481,375,274,0.274,312.77395115842205,0.8760320320320321,4,2093,2394,597,156336,156.336,195020,True,1178615065598311799,1010242050449694446,2305843009213693951
n1000-g3-t0.7-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.7,11,3163,1000,0.3161555485298767,random,51042,101042,151042,5,38192600,38192.6,6500.0,10000.0,12403.999999999996,27104100,5,1087,1.087,2087,392,324,150,0.15,157.9196964906734,0.9498498498498499,4,2087,4212,2163,258848,258.848,321812,True,603629941972558542,1062895242482436160,2305843009213693951
n1000-g2-t0.8-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.8,11,1597,1000,0.6261740763932373,random,51042,101042,151042,5,16555400,16555.4,6700.0,8500.0,18518.99999999998,4338400,7,1251,1.251,2251,560,415,274,0.274,312.77395115842205,0.8760320320320321,4,2251,2394,597,156336,156.336,200220,True,1178615065598311799,1010242050449694446,2305843009213693951
n1000-g2-t0.9-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,2.0,2.036527741565147,0.9,11,1597,1000,0.6261740763932373,random,51042,101042,151042,5,26879000,26879.0,7700.0,17104.999999999996,35350.999999999774,9198700,7,1409,1.409,2409,629,456,274,0.274,312.77395115842205,0.8760320320320321,4,2409,2394,597,156336,156.336,205216,True,1178615065598311799,1010242050449694446,2305843009213693951
n1000-g1.5-t0.5-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.5375603143577163,0.5,11,2927,1000,0.341646737273659,random,51042,101042,151042,5,45439300,45439.3,7700.0,14000.0,98370.99999999967,10435100,13,2863,2.863,3863,409,341,146,0.146,170.65254526819268,0.8555395395395395,4,3863,4876,1927,245600,245.6,391012,True,364913120938090682,957046219749195322,2305843009213693951
n1000-g3-t0.9-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.9,11,3163,1000,0.3161555485298767,random,51042,101042,151042,5,19429400,19429.4,6700.0,11500.0,15423.999999999978,7545600,5,1399,1.399,2399,587,433,150,0.15,157.9196964906734,0.9498498498498499,4,2399,4212,2163,258848,258.848,335076,True,603629941972558542,1062895242482436160,2305843009213693951
n1000-g1.25-t0.5-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2866303730753477,0.5,11,2137,1000,0.4679457182966776,random,51042,101042,151042,5,36375000,36375.0,6500.0,7400.0,442243.9999999983,6885600,21,4065,4.065,5065,414,332,239,0.239,233.73888628919045,1.0225085085085086,4,5065,3846,1137,191248,191.248,316216,True,232991783787746502,1662314588511349046,2305843009213693951
n1000-g1.25-t0.7-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2884399490725909,0.7,11,1709,1000,0.5851375073142189,random,51042,101042,151042,5,56568800,56568.8,11900.0,13600.0,1004440.999999996,6905500,20,4498,4.498,5498,571,438,263,0.263,292.2761849034523,0.8998338338338339,4,5498,3070,709,162832,162.832,270920,True,1944728149911895083,1682141416003417012,2305843009213693951
n1000-g4-t0.7-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.7,11,3079,1000,0.3247807729782397,random,51042,101042,151042,5,20194200,20194.2,7600.0,12700.0,15301.999999999996,7020100,4,710,0.71,1710,321,261,138,0.138,162.22799610263073,0.8506546546546546,3,1710,3848,2079,254368,254.368,283248,True,1923952456219428232,230110045224524940,2305843009213693951
n1000-g1.25-t0.9-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.25,1.2901634020556063,0.9,11,1361,1000,0.7347538574577517,random,51042,101042,151042,5,34848900,34848.9,7100.0,9200.0,466816.9999999989,5778900,19,4564,4.564,5564,820,560,366,0.366,367.00955180014694,0.9972492492492493,6,5564,2430,361,138512,138.512,227576,True,2010597415435103399,2234674465092269678,2305843009213693951
n1000-g4-t0.5-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.5,11,3079,1000,0.3247807729782397,random,51042,101042,151042,5,18538700,18538.7,7500.0,12100.0,16501.999999999996,5853100,4,507,0.507,1507,236,208,138,0.138,162.22799610263073,0.8506546546546546,3,1507,3848,2079,254368,254.368,272256,True,1923952456219428232,230110045224524940,2305843009213693951
n1000-g1.5-t0.7-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.5405406911613417,0.7,11,1949,1000,0.513083632632119,random,51042,101042,151042,5,34012700,34012.7,7700.0,13100.0,126023.99999999952,7389900,12,2646,2.646,3646,560,417,234,0.234,256.2852744997435,0.913045045045045,4,3646,3238,949,178800,178.8,276036,True,1543242592012573037,1898084234141453789,2305843009213693951
n1000-g4-t0.9-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.9,11,3079,1000,0.3247807729782397,random,51042,101042,151042,5,22018600,22018.6,6900.0,16400.0,17503.999999999996,9744300,4,914,0.914,1914,433,341,138,0.138,162.22799610263073,0.8506546546546546,3,1914,3848,2079,254368,254.368,293112,True,1923952456219428232,230110045224524940,2305843009213693951
n1000-g1.5-t0.9-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.543133042590002,0.9,11,1289,1000,0.7757951900698216,random,51042,101042,151042,5,25294900,25294.9,7000.0,12100.0,84192.99999999981,4431700,11,2246,2.246,3246,701,493,359,0.359,387.5096974398759,0.9264284284284284,4,3246,2146,289,134288,134.288,194488,True,110524606583232433,2046263702161556158,2305843009213693951
n1000-g1.5-t0.8-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,1.5,1.543133042590002,0.8,11,1289,1000,0.7757951900698216,random,51042,101042,151042,5,24774400,24774.4,6800.0,17704.999999999993,103811.9999999999,4426500,11,1995,1.995,2995,647,468,359,0.359,387.5096974398759,0.9264284284284284,4,2995,2146,289,134288,134.288,188888,True,110524606583232433,2046263702161556158,2305843009213693951
n1000-g3-t0.8-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.8,11,3163,1000,0.3161555485298767,random,51042,101042,151042,5,24192200,24192.2,8300.0,13700.0,54217.999999999985,7121500,5,1243,1.243,2243,482,374,150,0.15,157.9196964906734,0.9498498498498499,4,2243,4212,2163,258848,258.848,328468,True,603629941972558542,1062895242482436160,2305843009213693951
n1000-g4-t0.8-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,4.0,4.091659060195906,0.8,11,3079,1000,0.3247807729782397,random,51042,101042,151042,5,20060400,20060.4,6800.0,12800.0,16001.999999999998,8383300,4,812,0.812,1812,378,305,138,0.138,162.22799610263073,0.8506546546546546,3,1812,3848,2079,254368,254.368,288132,True,1923952456219428232,230110045224524940,2305843009213693951
n1000-g3-t0.5-r5-h151042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",1000,3.0,3.105358850890993,0.5,11,3163,1000,0.3161555485298767,random,51042,101042,151042,5,27435900,27435.9,12000.0,14404.999999999996,24908.999999999993,9166000,5,776,0.776,1776,277,242,150,0.15,157.9196964906734,0.9498498498498499,4,1776,4212,2163,258848,258.848,308780,True,603629941972558542,1062895242482436160,2305843009213693951
